#Genome,TE,Weight_count,Weight_length
Macrostomum_lignano,L1-Tx1,2978,1774816
Macrostomum_lignano,L2,6850,2429275
Macrostomum_lignano,LINE,1881,865627
Macrostomum_lignano,LOA,7839,10207474
Macrostomum_lignano,LTR,999,318535
Macrostomum_lignano,MIR,47,7309
Macrostomum_lignano,MULE-F,24,4182
Macrostomum_lignano,MULE-MuDR,14232,5610817
Macrostomum_lignano,MULE-NOF,74,14028
Macrostomum_lignano,Maverick,12810,12580628
Macrostomum_lignano,Merlin,1839,515638
Macrostomum_lignano,MuLE-MuDR,241,48574
Macrostomum_lignano,MuLE-NOF,2,315
Macrostomum_lignano,Ngaro,1590,869132
Macrostomum_lignano,Novosib,1,100
Macrostomum_lignano,P,7889,4114138
Macrostomum_lignano,PIF-HarbS,17,2242
Macrostomum_lignano,PIF-Harbinger,5904,1631618
Macrostomum_lignano,PIF-ISL2EU,504,130986
Macrostomum_lignano,PIF-Spy,17,2717
Macrostomum_lignano,Pao,13984,6132366
Macrostomum_lignano,Penelope,20359,9904702
Macrostomum_lignano,PiggyBac,2071,886352
Macrostomum_lignano,PiggyBac-A,4,447
Macrostomum_lignano,PiggyBac-X,11,3296
Macrostomum_lignano,Proto1,4,618
Macrostomum_lignano,Proto2,294,93169
Macrostomum_lignano,R1,3590,1077791
Macrostomum_lignano,R2,1017,1308915
Macrostomum_lignano,R2-Hero,8,1084
Macrostomum_lignano,R2-NeSL,57,9159
Macrostomum_lignano,RTE-BovB,14852,6532673
Macrostomum_lignano,RTE-RTE,2025,937449
Macrostomum_lignano,RTE-X,729,475849
Macrostomum_lignano,Retroposon,64,12926
Macrostomum_lignano,Rex-Babar,6,1150
Macrostomum_lignano,SINE,226,34176
Macrostomum_lignano,Sola,446,185374
Macrostomum_lignano,Sola-1,562,379642
Macrostomum_lignano,Sola-2,595,235166
Macrostomum_lignano,Sola-3,187,41980
Macrostomum_lignano,TRIM,2,227
Macrostomum_lignano,Tad1,169,29660
Macrostomum_lignano,TcMar,6,774
Macrostomum_lignano,TcMar-Ant1,26,3073
Macrostomum_lignano,TcMar-Cweed,19,3296
Macrostomum_lignano,TcMar-Fot1,66,9192
Macrostomum_lignano,TcMar-ISRm11,2606,736462
Macrostomum_lignano,TcMar-Mariner,6991,2785517
Macrostomum_lignano,TcMar-Mogwai,9,1304
Macrostomum_lignano,TcMar-Pogo,14,1852
Macrostomum_lignano,TcMar-Stowaway,142,44228
Macrostomum_lignano,TcMar-Tc1,1870,523836
Macrostomum_lignano,TcMar-Tc2,739,158013
Macrostomum_lignano,TcMar-Tc3,1,119
Macrostomum_lignano,TcMar-Tc4,765,922045
Macrostomum_lignano,TcMar-Tigger,310,121585
Macrostomum_lignano,TcMar-m44,14,4133
Macrostomum_lignano,Zator,3,332
Macrostomum_lignano,Zisupton,1994,699029
Macrostomum_lignano,hAT,2331,618227
Macrostomum_lignano,hAT-Ac,2202,675818
Macrostomum_lignano,hAT-Blackjack,660,216929
Macrostomum_lignano,hAT-Charlie,13025,3496295
Macrostomum_lignano,hAT-Pegasus,8,870
Macrostomum_lignano,hAT-Tag1,1920,410885
Macrostomum_lignano,hAT-Tip100,7278,4216914
Macrostomum_lignano,hAT-Tol2,16,2241
Macrostomum_lignano,hAT-hAT19,476,87297
Macrostomum_lignano,hAT-hAT5,9,1926
Macrostomum_lignano,hAT-hATm,1275,364529
Macrostomum_lignano,hAT-hATw,770,394526
Macrostomum_lignano,hAT-hATx,1106,267681
Macrostomum_lignano,hAT-hobo,95,31966
Megaselia_scalaris,Academ,8,1347
Megaselia_scalaris,Academ-1,100,12507
Megaselia_scalaris,Bhikhari,1,273
Megaselia_scalaris,CMC-Chapaev,132,20828
Megaselia_scalaris,CMC-Chapaev-3,1,104
Megaselia_scalaris,CMC-EnSpm,1086,170442
Megaselia_scalaris,CMC-Transib,149,25024
Megaselia_scalaris,CR1,997,201181
Megaselia_scalaris,CR1-Zenon,28,4942
Megaselia_scalaris,CRE,1,124
Megaselia_scalaris,CRE-Ambal,2,240
Megaselia_scalaris,Caulimovirus,429,59087
Megaselia_scalaris,Copia,17043,3797292
Megaselia_scalaris,Crypton-A,1,181
Megaselia_scalaris,Crypton-H,40,10375
Megaselia_scalaris,Crypton-S,5,801
Megaselia_scalaris,Crypton-V,154,39014
Megaselia_scalaris,DIRS,18,4212
Megaselia_scalaris,DNA,9389,1543143
Megaselia_scalaris,Dada,1,115
Megaselia_scalaris,Dong-R4,62,12810
Megaselia_scalaris,ERV1,332,85274
Megaselia_scalaris,ERV4,1,159
Megaselia_scalaris,ERVK,883,132467
Megaselia_scalaris,ERVL,4,852
Megaselia_scalaris,Ginger,5,621
Megaselia_scalaris,Gypsy,15021,2937469
Megaselia_scalaris,Gypsy-Cigr,670,155270
Megaselia_scalaris,Helitron,7567,1381712
Megaselia_scalaris,I,503,79090
Megaselia_scalaris,I-Jockey,23,4916
Megaselia_scalaris,I-Nimb,2,459
Megaselia_scalaris,IS3EU,295,36310
Megaselia_scalaris,Jockey,5170,912270
Megaselia_scalaris,Kolobok-E,9,1239
Megaselia_scalaris,Kolobok-H,67,10298
Megaselia_scalaris,Kolobok-Hydra,130,15026
Megaselia_scalaris,Kolobok-T2,54,5936
Megaselia_scalaris,L1,1158,180093
Megaselia_scalaris,L1-Tx1,1205,182995
Megaselia_scalaris,L2,2585,594220
Megaselia_scalaris,LINE,654,107375
Megaselia_scalaris,LOA,50270,8846818
Megaselia_scalaris,LTR,143,15893
Megaselia_scalaris,MULE-MuDR,1347,191403
Megaselia_scalaris,MULE-NOF,1,107
Megaselia_scalaris,Maverick,1200,241351
Megaselia_scalaris,Merlin,87,11162
Megaselia_scalaris,MuLE-MuDR,4,488
Megaselia_scalaris,MuLE-NOF,1,104
Megaselia_scalaris,Ngaro,7,1899
Megaselia_scalaris,Novosib,1,129
Megaselia_scalaris,P,1634,233081
Megaselia_scalaris,PIF-HarbS,2,458
Megaselia_scalaris,PIF-Harbinger,175,30711
Megaselia_scalaris,PIF-ISL2EU,9,1139
Megaselia_scalaris,Pao,4738,996061
Megaselia_scalaris,Penelope,166,27714
Megaselia_scalaris,PiggyBac,726,170798
Megaselia_scalaris,Proto1,43,6014
Megaselia_scalaris,Proto2,2,229
Megaselia_scalaris,R1,2078,311595
Megaselia_scalaris,R1-LOA,594,91896
Megaselia_scalaris,R2,40,6236
Megaselia_scalaris,R2-NeSL,276,44706
Megaselia_scalaris,RTE,287,70619
Megaselia_scalaris,RTE-BovB,275589,50056538
Megaselia_scalaris,RTE-ORTE,1,116
Megaselia_scalaris,RTE-RTE,349,81255
Megaselia_scalaris,RTE-X,602,122235
Megaselia_scalaris,Rex-Babar,221,34397
Megaselia_scalaris,SINE,103,21281
Megaselia_scalaris,Sola,2,247
Megaselia_scalaris,Sola-1,630,116911
Megaselia_scalaris,Sola-2,86,10629
Megaselia_scalaris,Sola-3,27,3953
Megaselia_scalaris,Tad1,66,11523
Megaselia_scalaris,TcMar,1,106
Megaselia_scalaris,TcMar-Cweed,1,170
Megaselia_scalaris,TcMar-Fot1,253,46091
Megaselia_scalaris,TcMar-ISRm11,36,6478
Megaselia_scalaris,TcMar-Mariner,224,26300
Megaselia_scalaris,TcMar-Mogwai,661,91418
Megaselia_scalaris,TcMar-Stowaway,1,119
Megaselia_scalaris,TcMar-Tc1,633,104888
Megaselia_scalaris,TcMar-Tc2,23,5390
Megaselia_scalaris,TcMar-Tc4,1,327
Megaselia_scalaris,TcMar-m44,1,115
Megaselia_scalaris,Zator,320,37091
Megaselia_scalaris,Zisupton,659,126084
Megaselia_scalaris,hAT,211,36964
Megaselia_scalaris,hAT-Ac,1724,220216
Megaselia_scalaris,hAT-Blackjack,76,12746
Megaselia_scalaris,hAT-Charlie,139,20523
Megaselia_scalaris,hAT-Tag1,216,33598
Megaselia_scalaris,hAT-Tip100,175,33159
Megaselia_scalaris,hAT-hAT19,4,607
Megaselia_scalaris,hAT-hAT5,7,835
Megaselia_scalaris,hAT-hATm,742,116555
Megaselia_scalaris,hAT-hATw,3,445
Megaselia_scalaris,hAT-hATx,8,1003
Megaselia_scalaris,hAT-hobo,374,51329
Melitaea_cinxia,5S-Deu,33687,7200278
Melitaea_cinxia,Academ,124,30383
Melitaea_cinxia,Academ-1,17,2227
Melitaea_cinxia,B2,57,9862
Melitaea_cinxia,Bhikhari,5,623
Melitaea_cinxia,CMC-Chapaev,14,2228
Melitaea_cinxia,CMC-Chapaev-3,81,18475
Melitaea_cinxia,CMC-EnSpm,5044,954557
Melitaea_cinxia,CMC-Transib,913,182027
Melitaea_cinxia,CR1,4824,1209820
Melitaea_cinxia,CR1-Zenon,8560,1806560
Melitaea_cinxia,CRE,67,10620
Melitaea_cinxia,CRE-II,2768,557067
Melitaea_cinxia,Caulimovirus,205,33369
Melitaea_cinxia,Copia,6681,1302594
Melitaea_cinxia,Crypton,5,1146
Melitaea_cinxia,Crypton-A,1,245
Melitaea_cinxia,Crypton-C,3,403
Melitaea_cinxia,Crypton-H,625,111113
Melitaea_cinxia,Crypton-I,5,611
Melitaea_cinxia,Crypton-S,74,14905
Melitaea_cinxia,Crypton-V,207,40592
Melitaea_cinxia,DIRS,248,71033
Melitaea_cinxia,DNA,2053,455449
Melitaea_cinxia,Dada,5,5055
Melitaea_cinxia,Dong-R4,2251,542601
Melitaea_cinxia,ERV1,1560,315001
Melitaea_cinxia,ERV4,1,137
Melitaea_cinxia,ERVK,139,31565
Melitaea_cinxia,ERVL,5,923
Melitaea_cinxia,Ginger,446,114584
Melitaea_cinxia,Gypsy,13038,2931579
Melitaea_cinxia,Gypsy-Cigr,27,11106
Melitaea_cinxia,Helitron,60061,11890832
Melitaea_cinxia,I,1490,437163
Melitaea_cinxia,I-Jockey,316,49623
Melitaea_cinxia,I-Nimb,15,4741
Melitaea_cinxia,ID,1,101
Melitaea_cinxia,IS3EU,1,106
Melitaea_cinxia,Jockey,578,198273
Melitaea_cinxia,Kolobok,1,102
Melitaea_cinxia,Kolobok-E,3,488
Melitaea_cinxia,Kolobok-H,192,30777
Melitaea_cinxia,Kolobok-Hydra,145,31687
Melitaea_cinxia,Kolobok-T2,8,1336
Melitaea_cinxia,L1,4202,965328
Melitaea_cinxia,L1-DRE,16,1866
Melitaea_cinxia,L1-Tx1,1012,200698
Melitaea_cinxia,L2,25824,5555345
Melitaea_cinxia,LINE,1067,285822
Melitaea_cinxia,LOA,397,116979
Melitaea_cinxia,LTR,59,9967
Melitaea_cinxia,MULE-MuDR,17549,3938292
Melitaea_cinxia,MULE-NOF,345,61547
Melitaea_cinxia,Maverick,4559,1003293
Melitaea_cinxia,Merlin,6,875
Melitaea_cinxia,MuLE-MuDR,5,764
Melitaea_cinxia,MuLE-NOF,2,270
Melitaea_cinxia,Ngaro,17,13847
Melitaea_cinxia,P,991,175085
Melitaea_cinxia,PIF-HarbS,6,733
Melitaea_cinxia,PIF-Harbinger,2512,499351
Melitaea_cinxia,PIF-ISL2EU,271,38983
Melitaea_cinxia,PIF-Spy,82,20887
Melitaea_cinxia,Pao,7874,2321846
Melitaea_cinxia,Penelope,743,150262
Melitaea_cinxia,PiggyBac,3137,703160
Melitaea_cinxia,PiggyBac-X,28,4190
Melitaea_cinxia,Proto1,1,125
Melitaea_cinxia,Proto2,946,256654
Melitaea_cinxia,R1,2762,698132
Melitaea_cinxia,R1-LOA,1,218
Melitaea_cinxia,R2,105,13402
Melitaea_cinxia,R2-Hero,172,49065
Melitaea_cinxia,R2-NeSL,7,940
Melitaea_cinxia,RTE,1,203
Melitaea_cinxia,RTE-BovB,6324,1526614
Melitaea_cinxia,RTE-RTE,30117,6022909
Melitaea_cinxia,RTE-X,20,3823
Melitaea_cinxia,Rex-Babar,2,324
Melitaea_cinxia,Sola,117,29009
Melitaea_cinxia,Sola-1,4031,739121
Melitaea_cinxia,Sola-2,1675,374083
Melitaea_cinxia,Tad1,1,116
Melitaea_cinxia,TcMar,1,109
Melitaea_cinxia,TcMar-Fot1,156,38694
Melitaea_cinxia,TcMar-ISRm11,23,2689
Melitaea_cinxia,TcMar-Mariner,3235,963170
Melitaea_cinxia,TcMar-Pogo,97,34300
Melitaea_cinxia,TcMar-Sagan,131,26360
Melitaea_cinxia,TcMar-Stowaway,40,6936
Melitaea_cinxia,TcMar-Tc1,4433,1107004
Melitaea_cinxia,TcMar-Tc2,2224,560745
Melitaea_cinxia,TcMar-Tc3,3,352
Melitaea_cinxia,TcMar-Tc4,64,13084
Melitaea_cinxia,TcMar-Tigger,8579,1319819
Melitaea_cinxia,TcMar-m44,2002,301216
Melitaea_cinxia,Zator,219,33572
Melitaea_cinxia,Zisupton,111,18827
Melitaea_cinxia,hAT,146,24853
Melitaea_cinxia,hAT-Ac,2527,502454
Melitaea_cinxia,hAT-Blackjack,169,44694
Melitaea_cinxia,hAT-Charlie,902,200902
Melitaea_cinxia,hAT-Pegasus,4,480
Melitaea_cinxia,hAT-Tag1,30,6716
Melitaea_cinxia,hAT-Tip100,9483,2360569
Melitaea_cinxia,hAT-Tol2,4,735
Melitaea_cinxia,hAT-hAT19,72,18147
Melitaea_cinxia,hAT-hAT5,10,1409
Melitaea_cinxia,hAT-hATm,289,64431
Melitaea_cinxia,hAT-hATw,16,2156
Melitaea_cinxia,hAT-hATx,60,8104
Melitaea_cinxia,hAT-hobo,100,27709
Meloidogyne_incognita,Academ,7,1712
Meloidogyne_incognita,Academ-1,7,820
Meloidogyne_incognita,B4,6,919
Meloidogyne_incognita,Bhikhari,3,445
Meloidogyne_incognita,CMC-Chapaev,1538,240933
Meloidogyne_incognita,CMC-Chapaev-3,1,103
Meloidogyne_incognita,CMC-EnSpm,773,233811
Meloidogyne_incognita,CMC-Mirage,1,105
Meloidogyne_incognita,CMC-Transib,42,8854
Meloidogyne_incognita,CR1,721,246623
Meloidogyne_incognita,CR1-Zenon,3,343
Meloidogyne_incognita,CRE,61,11570
Meloidogyne_incognita,CRE-Ambal,2,364
Meloidogyne_incognita,Caulimovirus,29,19681
Meloidogyne_incognita,Copia,1800,388875
Meloidogyne_incognita,Crypton,40,7949
Meloidogyne_incognita,Crypton-A,2,217
Meloidogyne_incognita,Crypton-C,2,236
Meloidogyne_incognita,Crypton-H,2,203
Meloidogyne_incognita,Crypton-V,21,4277
Meloidogyne_incognita,DIRS,42,19041
Meloidogyne_incognita,DNA,1110,219373
Meloidogyne_incognita,Dada,8,1013
Meloidogyne_incognita,ERV,3,345
Meloidogyne_incognita,ERV1,226,40448
Meloidogyne_incognita,ERV4,285,80593
Meloidogyne_incognita,ERVK,299,49805
Meloidogyne_incognita,ERVL,3,351
Meloidogyne_incognita,Ginger,6,1148
Meloidogyne_incognita,Gypsy,7027,2250244
Meloidogyne_incognita,Gypsy-Cigr,69,47540
Meloidogyne_incognita,Helitron,2274,564505
Meloidogyne_incognita,I,309,65437
Meloidogyne_incognita,I-Jockey,113,15698
Meloidogyne_incognita,Jockey,10,1618
Meloidogyne_incognita,Kolobok-E,1,156
Meloidogyne_incognita,Kolobok-H,1,105
Meloidogyne_incognita,Kolobok-Hydra,3,371
Meloidogyne_incognita,Kolobok-T2,161,37820
Meloidogyne_incognita,L1,759,192877
Meloidogyne_incognita,L1-DRE,2,210
Meloidogyne_incognita,L1-Tx1,30,5995
Meloidogyne_incognita,L2,918,234191
Meloidogyne_incognita,LINE,1,100
Meloidogyne_incognita,LTR,295,46723
Meloidogyne_incognita,MIR,1,131
Meloidogyne_incognita,MULE,5,597
Meloidogyne_incognita,MULE-MuDR,1652,346385
Meloidogyne_incognita,MULE-NOF,10,1411
Meloidogyne_incognita,Maverick,1798,1731906
Meloidogyne_incognita,Merlin,235,58683
Meloidogyne_incognita,MuLE-MuDR,54,23650
Meloidogyne_incognita,Ngaro,116,25886
Meloidogyne_incognita,P,560,121318
Meloidogyne_incognita,PIF-HarbS,2,679
Meloidogyne_incognita,PIF-Harbinger,164,33874
Meloidogyne_incognita,PIF-ISL2EU,68,14064
Meloidogyne_incognita,PIF-Spy,224,51996
Meloidogyne_incognita,Pao,1103,485402
Meloidogyne_incognita,Penelope,169,39325
Meloidogyne_incognita,PiggyBac,10,1780
Meloidogyne_incognita,PiggyBac-X,1,105
Meloidogyne_incognita,Proto2,4,449
Meloidogyne_incognita,R1,215,46629
Meloidogyne_incognita,R1-LOA,23,3189
Meloidogyne_incognita,R2-Hero,6,861
Meloidogyne_incognita,R2-NeSL,10,2545
Meloidogyne_incognita,RTE-BovB,9,1382
Meloidogyne_incognita,RTE-ORTE,2,291
Meloidogyne_incognita,RTE-RTE,2,216
Meloidogyne_incognita,RTE-X,348,94002
Meloidogyne_incognita,Sola-1,111,20462
Meloidogyne_incognita,Sola-2,148,30459
Meloidogyne_incognita,Sola-3,317,49345
Meloidogyne_incognita,Tad1,4,688
Meloidogyne_incognita,TcMar,138,105182
Meloidogyne_incognita,TcMar-Ant1,1,110
Meloidogyne_incognita,TcMar-Fot1,34,4844
Meloidogyne_incognita,TcMar-ISRm11,11,1280
Meloidogyne_incognita,TcMar-Mariner,250,70763
Meloidogyne_incognita,TcMar-Pogo,334,72385
Meloidogyne_incognita,TcMar-Sagan,1,108
Meloidogyne_incognita,TcMar-Tc1,1599,372096
Meloidogyne_incognita,TcMar-Tc2,565,113841
Meloidogyne_incognita,TcMar-Tc4,29,3780
Meloidogyne_incognita,TcMar-Tigger,169,35859
Meloidogyne_incognita,Zator,180,31872
Meloidogyne_incognita,Zisupton,157,35402
Meloidogyne_incognita,hAT,638,132734
Meloidogyne_incognita,hAT-Ac,1709,308791
Meloidogyne_incognita,hAT-Blackjack,26,4641
Meloidogyne_incognita,hAT-Charlie,503,97919
Meloidogyne_incognita,hAT-Tag1,216,44681
Meloidogyne_incognita,hAT-Tip100,941,218103
Meloidogyne_incognita,hAT-hAT19,160,35270
Meloidogyne_incognita,hAT-hAT5,194,65349
Meloidogyne_incognita,hAT-hATm,45,13505
Meloidogyne_incognita,hAT-hATw,40,15610
Meloidogyne_incognita,hAT-hATx,194,41465
Meloidogyne_incognita,hAT-hobo,1,127
Mesocestoides_corti,Academ,3,509
Mesocestoides_corti,Academ-1,3,713
Mesocestoides_corti,Bhikhari,14,7801
Mesocestoides_corti,CMC-Chapaev,16,5200
Mesocestoides_corti,CMC-Chapaev-3,1,116
Mesocestoides_corti,CMC-EnSpm,1307,367111
Mesocestoides_corti,CMC-Mirage,1,111
Mesocestoides_corti,CMC-Transib,1,104
Mesocestoides_corti,CR1,86,28218
Mesocestoides_corti,CR1-Zenon,81,26371
Mesocestoides_corti,Caulimovirus,7,1896
Mesocestoides_corti,Copia,2466,769342
Mesocestoides_corti,Crypton,1,102
Mesocestoides_corti,Crypton-C,2,288
Mesocestoides_corti,Crypton-F,28,11979
Mesocestoides_corti,Crypton-H,1,109
Mesocestoides_corti,Crypton-I,1,202
Mesocestoides_corti,Crypton-S,2,289
Mesocestoides_corti,Crypton-V,10,1459
Mesocestoides_corti,DIRS,165,54771
Mesocestoides_corti,DNA,142,65187
Mesocestoides_corti,ERV-Foamy,1,110
Mesocestoides_corti,ERV1,890,417497
Mesocestoides_corti,ERV4,2,318
Mesocestoides_corti,ERVK,73,27085
Mesocestoides_corti,ERVL,24,4690
Mesocestoides_corti,Ginger,2,291
Mesocestoides_corti,Gypsy,6964,2383285
Mesocestoides_corti,Gypsy-Cigr,77,32517
Mesocestoides_corti,Helitron,244,77536
Mesocestoides_corti,I,296,68203
Mesocestoides_corti,I-Jockey,58,28596
Mesocestoides_corti,IS3EU,2,329
Mesocestoides_corti,Jockey,10,1717
Mesocestoides_corti,Kolobok-E,2,347
Mesocestoides_corti,Kolobok-H,6,1414
Mesocestoides_corti,Kolobok-Hydra,2,349
Mesocestoides_corti,Kolobok-T2,4,713
Mesocestoides_corti,L1,933,332823
Mesocestoides_corti,L1-DRE,1,177
Mesocestoides_corti,L1-Tx1,111,46446
Mesocestoides_corti,L2,407,156085
Mesocestoides_corti,LTR,63,25581
Mesocestoides_corti,MULE-MuDR,327,135731
Mesocestoides_corti,MULE-NOF,55,32259
Mesocestoides_corti,Maverick,207,57472
Mesocestoides_corti,Merlin,545,136845
Mesocestoides_corti,MuLE-MuDR,1,100
Mesocestoides_corti,Ngaro,1,159
Mesocestoides_corti,P,73,27556
Mesocestoides_corti,PIF-HarbS,3,443
Mesocestoides_corti,PIF-Harbinger,205,72387
Mesocestoides_corti,Pao,403,133509
Mesocestoides_corti,Penelope,92,52435
Mesocestoides_corti,PiggyBac,7,1069
Mesocestoides_corti,PiggyBac-A,31,12578
Mesocestoides_corti,Proto1,1,835
Mesocestoides_corti,R1,37,7871
Mesocestoides_corti,R2,1,217
Mesocestoides_corti,R2-NeSL,149,56216
Mesocestoides_corti,RTE-BovB,32,5436
Mesocestoides_corti,RTE-X,10,1936
Mesocestoides_corti,Rex-Babar,2,459
Mesocestoides_corti,Sola-1,3,703
Mesocestoides_corti,Sola-2,4,606
Mesocestoides_corti,Sola-3,24,21340
Mesocestoides_corti,TcMar,67,35240
Mesocestoides_corti,TcMar-Fot1,77,32799
Mesocestoides_corti,TcMar-ISRm11,2,217
Mesocestoides_corti,TcMar-Mariner,4076,1312412
Mesocestoides_corti,TcMar-Pogo,2,208
Mesocestoides_corti,TcMar-Sagan,42,20725
Mesocestoides_corti,TcMar-Tc1,369,127511
Mesocestoides_corti,TcMar-Tc2,16,3652
Mesocestoides_corti,TcMar-Tc4,1,115
Mesocestoides_corti,TcMar-Tigger,1,101
Mesocestoides_corti,TcMar-m44,1,105
Mesocestoides_corti,Zator,73,23371
Mesocestoides_corti,hAT,4,1296
Mesocestoides_corti,hAT-Ac,116,54828
Mesocestoides_corti,hAT-Blackjack,4,798
Mesocestoides_corti,hAT-Charlie,65,15651
Mesocestoides_corti,hAT-Tag1,83,51209
Mesocestoides_corti,hAT-Tip100,56,16836
Mesocestoides_corti,hAT-hAT19,3,399
Mesocestoides_corti,hAT-hATm,149,46497
Mesocestoides_corti,hAT-hobo,2,211
Mesorhabditis_belari,5S-Deu,1,105
Mesorhabditis_belari,Academ,6,849
Mesorhabditis_belari,Academ-1,174,48439
Mesorhabditis_belari,Bhikhari,4,505
Mesorhabditis_belari,CMC-Chapaev,269,89841
Mesorhabditis_belari,CMC-Chapaev-3,91,33116
Mesorhabditis_belari,CMC-EnSpm,1532,464471
Mesorhabditis_belari,CMC-Mirage,6,865
Mesorhabditis_belari,CMC-Transib,232,39392
Mesorhabditis_belari,CR1,3018,840807
Mesorhabditis_belari,CR1-Zenon,83,17587
Mesorhabditis_belari,CRE,60,52934
Mesorhabditis_belari,CRE-Ambal,4,1030
Mesorhabditis_belari,Caulimovirus,789,236118
Mesorhabditis_belari,Copia,3813,1081944
Mesorhabditis_belari,Crypton,1,109
Mesorhabditis_belari,Crypton-A,3,569
Mesorhabditis_belari,Crypton-F,2,678
Mesorhabditis_belari,Crypton-H,429,143338
Mesorhabditis_belari,Crypton-S,40,15329
Mesorhabditis_belari,Crypton-V,48,8890
Mesorhabditis_belari,DIRS,157,71217
Mesorhabditis_belari,DNA,2490,523761
Mesorhabditis_belari,Dada,8,895
Mesorhabditis_belari,Dong-R4,500,156543
Mesorhabditis_belari,ERV-Foamy,5,733
Mesorhabditis_belari,ERV1,1207,282926
Mesorhabditis_belari,ERV4,64,11193
Mesorhabditis_belari,ERVK,249,68799
Mesorhabditis_belari,ERVL,103,29204
Mesorhabditis_belari,Ginger,790,202973
Mesorhabditis_belari,Gypsy,11303,2871632
Mesorhabditis_belari,Helitron,4240,922229
Mesorhabditis_belari,I,2512,672172
Mesorhabditis_belari,I-Jockey,342,56840
Mesorhabditis_belari,ID,897,128996
Mesorhabditis_belari,IS3EU,2,213
Mesorhabditis_belari,Jockey,46,8655
Mesorhabditis_belari,Kolobok,2,271
Mesorhabditis_belari,Kolobok-E,67,14404
Mesorhabditis_belari,Kolobok-H,2,352
Mesorhabditis_belari,Kolobok-Hydra,307,72760
Mesorhabditis_belari,Kolobok-T2,288,66527
Mesorhabditis_belari,L1,3909,1055819
Mesorhabditis_belari,L1-DRE,2,209
Mesorhabditis_belari,L1-Tx1,1156,283641
Mesorhabditis_belari,L2,2689,699288
Mesorhabditis_belari,LINE,560,102878
Mesorhabditis_belari,LOA,2,380
Mesorhabditis_belari,LTR,305,62328
Mesorhabditis_belari,MIR,171,27909
Mesorhabditis_belari,MULE,1,131
Mesorhabditis_belari,MULE-F,8,1652
Mesorhabditis_belari,MULE-MuDR,2276,658924
Mesorhabditis_belari,MULE-NOF,3163,586508
Mesorhabditis_belari,Maverick,1590,521480
Mesorhabditis_belari,Merlin,747,200525
Mesorhabditis_belari,MuLE-MuDR,14,2091
Mesorhabditis_belari,Ngaro,37,6739
Mesorhabditis_belari,P,1112,391019
Mesorhabditis_belari,PIF-HarbS,9,2011
Mesorhabditis_belari,PIF-Harbinger,330,75534
Mesorhabditis_belari,PIF-ISL2EU,125,28660
Mesorhabditis_belari,PIF-Spy,11,1278
Mesorhabditis_belari,Pao,3059,733054
Mesorhabditis_belari,Penelope,1726,324855
Mesorhabditis_belari,PiggyBac,795,250825
Mesorhabditis_belari,PiggyBac-A,4,1086
Mesorhabditis_belari,Proto2,174,39622
Mesorhabditis_belari,R1,651,183043
Mesorhabditis_belari,R1-LOA,4,836
Mesorhabditis_belari,R2,79,18660
Mesorhabditis_belari,R2-Hero,5,607
Mesorhabditis_belari,R2-NeSL,134,77090
Mesorhabditis_belari,RTE-BovB,354,90095
Mesorhabditis_belari,RTE-ORTE,46,10183
Mesorhabditis_belari,RTE-RTE,676,226348
Mesorhabditis_belari,RTE-X,203,67027
Mesorhabditis_belari,Sola-1,244,48890
Mesorhabditis_belari,Sola-2,3022,741326
Mesorhabditis_belari,Sola-3,14,1830
Mesorhabditis_belari,Tad1,149,34514
Mesorhabditis_belari,TcMar,61,19213
Mesorhabditis_belari,TcMar-Cweed,4,937
Mesorhabditis_belari,TcMar-Fot1,901,363453
Mesorhabditis_belari,TcMar-Gizmo,1,146
Mesorhabditis_belari,TcMar-ISRm11,76,14647
Mesorhabditis_belari,TcMar-Mariner,13252,5056424
Mesorhabditis_belari,TcMar-Mogwai,1,111
Mesorhabditis_belari,TcMar-Pogo,416,95393
Mesorhabditis_belari,TcMar-Stowaway,933,261115
Mesorhabditis_belari,TcMar-Tc1,9538,3346056
Mesorhabditis_belari,TcMar-Tc2,1898,540358
Mesorhabditis_belari,TcMar-Tc4,905,309430
Mesorhabditis_belari,TcMar-Tigger,2,287
Mesorhabditis_belari,Zator,2,326
Mesorhabditis_belari,Zisupton,1719,403934
Mesorhabditis_belari,hAT,1173,320023
Mesorhabditis_belari,hAT-Ac,892,211427
Mesorhabditis_belari,hAT-Blackjack,155,33613
Mesorhabditis_belari,hAT-Charlie,79,15981
Mesorhabditis_belari,hAT-Pegasus,78,11807
Mesorhabditis_belari,hAT-Tag1,56,8494
Mesorhabditis_belari,hAT-Tip100,291,65855
Mesorhabditis_belari,hAT-Tol2,8,1126
Mesorhabditis_belari,hAT-hAT1,1,106
Mesorhabditis_belari,hAT-hAT19,15,2424
Mesorhabditis_belari,hAT-hAT5,26,10449
Mesorhabditis_belari,hAT-hATm,631,184186
Mesorhabditis_belari,hAT-hATw,2,233
Mesorhabditis_belari,hAT-hATx,152,31011
Mesorhabditis_belari,hAT-hobo,22,5362
Mnemiopsis_leidyi,Academ-1,301,125825
Mnemiopsis_leidyi,Bhikhari,4,643
Mnemiopsis_leidyi,CMC-Chapaev,172,46082
Mnemiopsis_leidyi,CMC-EnSpm,745,401843
Mnemiopsis_leidyi,CMC-Mirage,1,114
Mnemiopsis_leidyi,CMC-Transib,289,74404
Mnemiopsis_leidyi,CR1,5638,1942021
Mnemiopsis_leidyi,CR1-Zenon,321,95195
