ID,repname_RM,repname_blast,ident,eval,alignmentlength,bitscore,score,rm_repname,mc,x,y,repname_RM4,fc
L1P4_chr1:13035806-13036744,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,875.9144,-817.9513,L1P4,100
L1P4_chr1:13192206-13193144,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,899.2432,-764.5797,L1P4,100
L1P4_chr1:13337910-13338848,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,821.1819,-938.81537,L1P4,100
L1P4_chr1:13937343-13938560,L1P4,L1PB3,84.841,0.0,1227,1206,653,L1P4,56,1723.0358,-909.7698,L1P4,100
L1P4_chr1:145500488-145501226,L1P4,L1PA15B,87.433,0.0,748,846,458,L1P4,15,1691.7572,-968.3364,L1P4,100
L1P4_chr1:145818416-145819154,L1P4,L1PA15B,87.567,0.0,748,852,461,L1P4,15,1697.1332,-971.12616,L1P4,100
L1P4_chr1:147139965-147140820,L1P4,L1PA15B,83.916,0.0,715,656,355,L1P4,4,1711.4231,-939.26184,L1P4,100
L1P4_chr1:147369325-147369895,L1P4,L1PA16,86.885,7.03e-175,549,604,327,L1P4,56,1668.3496,-897.5717,L1P4,100
L1P4_chr1:148073639-148074377,L1P4,L1PA15B,87.433,0.0,748,846,458,L1P4,15,1662.4705,-907.58167,L1P4,100
L1P4_chr1:157853883-157854418,L1P4,L1PA16,85.714,3.11e-163,546,566,306,L1P4,56,1731.0564,-922.3841,L1P4,100
L1P4_chr1:158342791-158343853,L1P4,L1PA15B,81.157,0.0,1072,848,459,L1P4,15,1695.4674,-921.2036,L1P4,100
L1P4_chr1:158477028-158478365,L1P4,L1PA16,84.121,0.0,1058,1005,544,L1P4,56,1694.1624,-935.1338,L1P4,100
L1P4_chr1:158531564-158532510,L1P4,L1PA15B,83.841,0.0,953,891,482,L1P4,0,1713.7413,-946.43915,L1P4,100
L1P4_chr1:160498709-160499702,L1P4,L1PA16,87.691,0.0,983,1133,613,L1P4,56,1716.6028,-912.0456,L1P4,100
L1P4_chr1:163717107-163717648,L1P4,L1PA16,84.909,1.14e-157,550,547,296,L1P4,56,1684.1335,-900.0735,L1P4,100
L1P4_chr1:166686341-166686999,L1P4,L1PA16,86.873,0.0,678,737,399,L1P4,56,1718.2019,-920.62683,L1P4,100
L1P4_chr1:168465061-168465907,L1P4,L1PA16,88.249,0.0,851,1005,544,L1P4,15,1765.647,-955.30695,L1P4,100
L1P4_chr1:176654002-176655324,L1P4,L1PA14,76.545,6.36e-129,874,453,245,L1P4,15,412.7628,-986.7434,L1P4,100
L1P4_chr1:177294248-177295512,L1P4,L1PA16,84.109,0.0,1290,1219,660,L1P4,15,1722.145,-948.41156,L1P4,100
L1P4_chr1:177295798-177296346,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1652.6421,-945.61304,L1P4,100
L1P4_chr1:187286418-187287414,L1P4,L1PB3,81.965,0.0,926,761,412,L1P4,15,1717.7672,-947.19543,L1P4,100
L1P4_chr1:188207215-188209249,L1P4,L1PB3,79.301,0.0,1889,1251,677,L1P4,15,427.16522,-964.06366,L1P4,100
L1P4_chr1:188787306-188788124,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1760.4747,-938.1097,L1P4,100
L1P4_chr1:189912263-189913095,L1P4,L1PA13B,86.042,1.08e-144,480,505,273,L1P4,4,1690.235,-918.37616,L1P4,100
L1P4_chr1:195706856-195707661,L1P4,L1PA16,86.978,0.0,814,900,487,L1P4,15,1719.2314,-945.83527,L1P4,100
L1P4_chr1:197110761-197111746,L1P4,L1PA16,84.082,0.0,1024,946,512,L1P4,56,1729.8713,-893.4473,L1P4,100
L1P4_chr1:214752577-214753098,L1P4,L1PB3,84.375,2.69e-64,256,237,128,L1P4,15,587.6351,-1174.9706,L1P4,100
L1P4_chr1:214753875-214754813,L1P4,L1PB3,79.979,0.0,964,651,352,L1P4,15,427.60553,-976.87164,L1P4,100
L1P4_chr1:225183392-225184337,L1P4,L1PA16,84.000,0.0,925,865,468,L1P4,4,1708.804,-947.3363,L1P4,100
L1P4_chr1:225184644-225185212,L1P4,L1PA16,85.075,8.30e-55,201,206,111,L1P4,56,1424.0651,-864.9957,L1P4,100
L1P4_chr1:225262140-225262940,L1P4,L1PB3,88.329,0.0,814,959,519,L1P4,15,1713.5414,-909.39343,L1P4,100
L1P4_chr1:233778893-233779685,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1735.8519,-850.1618,L1P4,100
L1P4_chr1:240266710-240267295,L1P4,L1PA16,85.304,4.34e-172,592,595,322,L1P4,0,1731.1598,-930.48425,L1P4,100
L1P4_chr1:247940756-247941302,L1P4,L1PA15B,83.579,1.17e-142,542,497,269,L1P4,56,1729.9623,-935.41895,L1P4,100
L1P4_chr1:248503150-248503973,L1P4,L1PB1,75.632,2.50e-86,673,311,168,L1P4,4,1696.6731,-937.8131,L1P4,100
L1P4_chr1:248544086-248544909,L1P4,L1PA15B,83.259,1.02e-174,669,604,327,L1P4,4,1693.8134,-928.6228,L1P4,100
L1P4_chr1:425056-426080,L1P4,L1PB3,84.354,2.45e-77,294,281,152,L1P4,56,1756.1746,-934.96857,L1P4,100
L1P4_chr1:43819923-43820548,L1P4,L1PA16,87.601,0.0,621,712,385,L1P4,56,1704.5986,-911.3653,L1P4,100
L1P4_chr1:45152449-45153239,L1P4,L1PA16,89.571,0.0,652,817,442,L1P4,0,1699.555,-926.8584,L1P4,100
L1P4_chr1:45849825-45851714,L1P4,L1PA16,86.872,0.0,1912,2082,1127,L1P4,56,1709.4017,-939.7039,L1P4,100
L1P4_chr1:45900764-45903118,L1P4,L1PA16,82.648,0.0,2409,2052,1111,L1P4,56,1707.9065,-913.7191,L1P4,100
L1P4_chr1:49840445-49841672,L1P4,L1PA15B,80.681,0.0,1263,926,501,L1P4,15,447.52515,-1003.17255,L1P4,100
L1P4_chr1:50938487-50939832,L1P4,L1PA16,86.022,0.0,1023,1075,582,L1P4,56,1705.1014,-916.54205,L1P4,100
L1P4_chr1:55799453-55800291,L1P4,L1PA16,83.216,0.0,852,752,407,L1P4,56,1670.4729,-940.81323,L1P4,100
L1P4_chr1:56111533-56112579,L1P4,L1PA16,84.863,0.0,1057,1053,570,L1P4,56,1719.2565,-894.6891,L1P4,100
L1P4_chr1:60123863-60124989,L1P4,L1PA16,78.655,0.0,1115,697,377,L1P4,15,422.37286,-997.58057,L1P4,100
L1P4_chr1:62023812-62024401,L1P4,L1PA16,86.927,0.0,589,651,352,L1P4,15,419.1641,-1033.6268,L1P4,100
L1P4_chr1:66030013-66030583,L1P4,L1PA16,85.289,1.55e-156,537,544,294,L1P4,15,1674.8813,-944.69147,L1P4,100
L1P4_chr1:660797-661821,L1P4,L1PB3,84.014,1.14e-75,294,276,149,L1P4,15,1670.1677,-940.7178,L1P4,100
L1P4_chr1:70625715-70626990,L1P4,L1PA16,85.493,0.0,1289,1312,710,L1P4,15,424.97034,-1014.10425,L1P4,100
L1P4_chr1:75663503-75664654,L1P4,L1PA16,83.090,0.0,1165,998,540,L1P4,4,1699.2522,-935.6206,L1P4,100
L1P4_chr1:75664949-75666262,L1P4,L1PA16,83.910,0.0,1330,1225,663,L1P4,56,1705.6357,-922.49646,L1P4,100
L1P4_chr1:79807190-79808862,L1P4,L1PA16,85.522,0.0,1706,1720,931,L1P4,56,1722.8833,-889.09235,L1P4,100
L1P4_chr1:816628-817288,L1P4,L1PA16,85.123,0.0,652,662,358,L1P4,56,1735.5583,-923.468,L1P4,100
L1P4_chr1:86677142-86677818,L1P4,L1PA16,84.959,1.81e-171,605,593,321,L1P4,4,1692.8212,-934.4022,L1P4,100
L1P4_chr1:86678155-86678760,L1P4,L1PA16,87.847,0.0,576,673,364,L1P4,15,1725.679,-946.0346,L1P4,100
L1P4_chr1:8694772-8695467,L1P4,L1PA16,86.246,0.0,698,737,399,L1P4,56,1730.5442,-923.3589,L1P4,100
L1P4_chr1:8695771-8696330,L1P4,L1PA16,87.775,5.63e-136,409,475,257,L1P4,56,1736.2133,-866.71716,L1P4,100
L1P4_chr1:88996608-88997610,L1P4,L1PA15B,85.034,0.0,1029,1018,551,L1P4,56,1674.4424,-929.4287,L1P4,100
L1P4_chr1:95835474-95836055,L1P4,L1PB2,82.500,1.68e-116,480,411,222,L1P4,15,440.18863,-1034.3369,L1P4,100
L1P4_chr1:96399614-96400278,L1P4,L1PA16,82.424,3.04e-154,660,536,290,L1P4,56,1724.6605,-879.64026,L1P4,100
L1P4_chr1:96405690-96406597,L1P4,L1PB3,84.417,0.0,738,712,385,L1P4,15,1693.8123,-939.35657,L1P4,100
L1P4_chr1:98255379-98256021,L1P4,L1PA16,82.542,4.99e-142,590,496,268,L1P4,56,1671.4049,-916.1968,L1P4,100
L1P4_chr2:103509133-103510608,L1P4,L1PB2,90.398,0.0,979,1275,690,L1P4,15,431.92206,-999.5608,L1P4,100
L1P4_chr2:110012705-110015094,L1P4,L1PA16,81.545,0.0,2433,1899,1028,L1P4,56,1698.2484,-929.75433,L1P4,100
L1P4_chr2:110356302-110358686,L1P4,L1PA16,81.605,0.0,2430,1905,1031,L1P4,56,1696.0487,-928.4098,L1P4,100
L1P4_chr2:115288748-115290194,L1P4,L1PB3,87.031,0.0,640,719,389,L1P4,15,1710.038,-908.3639,L1P4,100
L1P4_chr2:115785284-115785907,L1P4,L1PA15B,82.390,4.77e-152,636,529,286,L1P4,56,1651.1692,-919.524,L1P4,100
L1P4_chr2:116229676-116230574,L1P4,L1PA15B,80.958,0.0,919,701,379,L1P4,56,1662.2451,-912.9803,L1P4,100
L1P4_chr2:116231631-116232561,L1P4,L1PA15B,82.729,0.0,938,800,433,L1P4,56,1733.2045,-916.3386,L1P4,100
L1P4_chr2:125849059-125850259,L1P4,L1PA16,83.454,0.0,1245,1110,601,L1P4,56,1726.8932,-899.27295,L1P4,100
L1P4_chr2:126351764-126352333,L1P4,L1PA14,79.651,1.68e-101,516,361,195,L1P4,15,1673.749,-902.71814,L1P4,100
L1P4_chr2:129022997-129024701,L1P4,L1PA16,84.117,0.0,1744,1628,881,L1P4,4,1724.7943,-935.59235,L1P4,100
L1P4_chr2:129024993-129026067,L1P4,L1PA16,81.199,0.0,1101,837,453,L1P4,4,1694.3329,-917.08545,L1P4,100
L1P4_chr2:131686806-131687729,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1667.2589,-926.82007,L1P4,100
L1P4_chr2:13288757-13289355,L1P4,L1PA16,84.884,9.55e-174,602,601,325,L1P4,56,1709.1113,-916.29297,L1P4,100
L1P4_chr2:134656575-134657331,L1P4,L1PA16,87.863,0.0,758,883,478,L1P4,15,1698.2709,-939.3616,L1P4,100
L1P4_chr2:13670353-13671130,L1P4,L1PA15B,82.811,0.0,797,686,371,L1P4,56,1730.759,-962.4286,L1P4,100
L1P4_chr2:139835089-139835802,L1P4,L1PA16,83.426,0.0,718,654,354,L1P4,15,402.7154,-1000.7138,L1P4,100
L1P4_chr2:140310302-140310952,L1P4,no match,no match,no match,no match,no match,no match,L1P4,394,1732.6293,-978.0319,L1P4,100
L1P4_chr2:14259084-14260108,L1P4,L1PA16,85.164,0.0,1038,1033,559,L1P4,4,1706.4255,-919.80646,L1P4,100
L1P4_chr2:14339646-14340675,L1P4,no match,no match,no match,no match,no match,no match,L1P4,394,656.97577,1421.492,L1P4,100
L1P4_chr2:145998519-146000000,L1P4,L1PA16,85.314,0.0,1498,1524,825,L1P4,56,1738.8206,-885.58057,L1P4,100
L1P4_chr2:156046523-156047378,L1P4,L1PA16,86.199,0.0,855,911,493,L1P4,56,1720.9186,-937.62964,L1P4,100
L1P4_chr2:158188504-158189150,L1P4,L1PA16,83.636,4.81e-172,660,595,322,L1P4,56,1712.8832,-913.0902,L1P4,100
L1P4_chr2:163030630-163031212,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1672.7937,-932.4059,L1P4,100
L1P4_chr2:167077870-167078504,L1P4,L1PA16,86.321,0.0,636,676,366,L1P4,56,1555.8881,-955.01746,L1P4,100
L1P4_chr2:167078889-167080016,L1P4,L1PA16,84.160,0.0,1048,970,525,L1P4,15,463.44098,-991.72107,L1P4,100
L1P4_chr2:171613556-171614135,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1702.9043,-882.2555,L1P4,100
L1P4_chr2:180269720-180270591,L1P4,L1PA16,84.193,0.0,892,815,441,L1P4,15,1694.408,-942.71533,L1P4,100
L1P4_chr2:181283727-181284289,L1P4,L1PA16,83.214,2.60e-144,560,503,272,L1P4,15,417.85175,-1021.6971,L1P4,100
L1P4_chr2:181284621-181285591,L1P4,L1PA16,85.663,0.0,830,857,464,L1P4,4,1700.6066,-933.2565,L1P4,100
L1P4_chr2:183146895-183148017,L1P4,L1PA16,81.696,0.0,1191,913,494,L1P4,56,1723.9174,-919.9811,L1P4,100
L1P4_chr2:183268312-183269228,L1P4,L1PA16,85.237,0.0,928,931,504,L1P4,56,1718.7646,-915.66895,L1P4,100
L1P4_chr2:183269538-183270190,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1742.1389,-975.0286,L1P4,100
L1P4_chr2:18333053-18333553,L1P4,L1PA16,86.535,8.11e-159,505,551,298,L1P4,56,1713.4551,-903.3386,L1P4,100
L1P4_chr2:184167488-184168183,L1P4,L1PA16,85.776,0.0,696,732,396,L1P4,56,1676.3927,-913.38226,L1P4,100
L1P4_chr2:185154718-185155261,L1P4,L1PA16,85.740,5.24e-166,554,575,311,L1P4,56,1727.7009,-938.6278,L1P4,100
L1P4_chr2:185446238-185447675,L1P4,L1MA5,78.765,0.0,1474,918,497,L1P4,56,1732.8612,-866.66144,L1P4,100
L1P4_chr2:190329407-190330951,L1P4,L1PB2,80.928,0.0,1594,1199,649,L1P4,15,1719.6133,-941.4353,L1P4,100
L1P4_chr2:193030954-193031480,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1680.7339,-955.44275,L1P4,100
L1P4_chr2:194284896-194285415,L1P4,L1PA15B,81.532,5.37e-116,509,409,221,L1P4,56,1723.7002,-975.29944,L1P4,100
L1P4_chr2:198668777-198669392,L1P4,L1PB3,82.903,1.68e-156,620,544,294,L1P4,4,1711.0022,-923.3661,L1P4,100
L1P4_chr2:201310741-201311439,L1P4,L1PA16,84.780,0.0,703,684,370,L1P4,15,1670.7393,-901.8884,L1P4,100
L1P4_chr2:201311718-201312692,L1P4,L1PA16,87.770,0.0,973,1123,608,L1P4,56,1699.876,-918.7318,L1P4,100
L1P4_chr2:201319113-201319728,L1P4,L1PA16,90.806,0.0,620,824,446,L1P4,4,1702.0978,-930.5934,L1P4,100
L1P4_chr2:203702840-203703571,L1P4,L1PA16,83.311,0.0,743,664,359,L1P4,15,1700.0011,-913.2392,L1P4,100
L1P4_chr2:20887800-20888369,L1P4,L1PA16,85.095,1.53e-166,577,577,312,L1P4,4,1722.3687,-940.58905,L1P4,100
L1P4_chr2:21742432-21743530,L1P4,L1PA16,83.837,0.0,1126,1038,562,L1P4,56,1702.4645,-910.8983,L1P4,100
L1P4_chr2:29958086-29958733,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1663.9637,-923.72,L1P4,100
L1P4_chr2:29960067-29961024,L1P4,L1PA16,84.467,0.0,985,942,510,L1P4,56,1720.2019,-911.34656,L1P4,100
L1P4_chr2:32217197-32217839,L1P4,L1PA16,90.923,0.0,650,865,468,L1P4,4,1706.6754,-945.8906,L1P4,100
L1P4_chr2:35060443-35061413,L1P4,no match,no match,no match,no match,no match,no match,L1P4,394,1758.6147,-944.0677,L1P4,100
L1P4_chr2:35152205-35153010,L1P4,L1PA16,77.500,3.87e-124,800,436,236,L1P4,15,1755.3645,-929.3894,L1P4,100
L1P4_chr2:39935605-39936715,L1P4,L1PA16,87.215,0.0,1142,1258,681,L1P4,56,1707.4685,-929.5184,L1P4,100
L1P4_chr2:4320871-4321453,L1P4,no match,no match,no match,no match,no match,no match,L1P4,394,1722.077,-982.7439,L1P4,100
L1P4_chr2:44426223-44427601,L1P4,L1PA16,84.555,0.0,1405,1352,732,L1P4,56,1727.0494,-917.36456,L1P4,100
L1P4_chr2:48323276-48323948,L1P4,L1PA16,80.000,1.89e-136,705,477,258,L1P4,56,1768.3191,-884.87744,L1P4,100
L1P4_chr2:52104182-52105319,L1P4,L1PA16,80.906,0.0,1037,778,421,L1P4,15,1759.3716,-923.1633,L1P4,100
L1P4_chr2:52813342-52814565,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1692.7277,-926.25433,L1P4,100
L1P4_chr2:53040851-53042377,L1P4,L1PA16,84.778,0.0,1419,1389,752,L1P4,56,1689.0837,-911.85333,L1P4,100
L1P4_chr2:53042413-53043457,L1P4,L1PA16,84.270,0.0,712,656,355,L1P4,15,1669.0472,-961.987,L1P4,100
L1P4_chr2:57036357-57036918,L1P4,L1PA16,81.547,5.70e-131,569,459,248,L1P4,56,1750.6045,-895.6066,L1P4,100
L1P4_chr2:58102226-58105547,L1P4,L1PB3,79.509,0.0,3421,2276,1232,L1P4,56,1697.3757,-919.2795,L1P4,100
L1P4_chr2:63243510-63244721,L1P4,L1PA16,84.508,0.0,1220,1149,622,L1P4,15,1666.0083,-966.74286,L1P4,100
L1P4_chr2:63295531-63297030,L1P4,L1PA16,81.854,0.0,1510,1210,655,L1P4,15,423.3797,-1014.548,L1P4,100
L1P4_chr2:63718128-63718747,L1P4,L1PA16,83.280,1.30e-162,628,564,305,L1P4,56,1727.6501,-885.4807,L1P4,100
L1P4_chr2:73515961-73516536,L1P4,L1PA16,83.733,5.64e-156,584,542,293,L1P4,56,1698.3333,-969.875,L1P4,100
L1P4_chr2:75642390-75643273,L1P4,L1PA16,84.770,0.0,893,881,477,L1P4,56,1695.1586,-920.35583,L1P4,100
L1P4_chr2:75757860-75758993,L1P4,L1PA16,85.578,0.0,1151,1188,643,L1P4,4,1697.003,-928.85004,L1P4,100
L1P4_chr2:75759223-75759796,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1730.2378,-844.69183,L1P4,100
L1P4_chr2:75937785-75938321,L1P4,L1PA16,84.420,6.88e-145,552,505,273,L1P4,0,1725.1764,-943.33856,L1P4,100
L1P4_chr2:76024236-76024836,L1P4,L1PA16,81.380,3.62e-138,623,483,261,L1P4,15,1691.7308,-976.1947,L1P4,100
L1P4_chr2:76058697-76059881,L1P4,L1MA5,79.976,1.95e-163,819,568,307,L1P4,15,401.70227,-1005.7096,L1P4,100
L1P4_chr2:77542706-77543389,L1P4,L1PA16,85.239,0.0,691,693,375,L1P4,0,1727.1263,-932.99994,L1P4,100
L1P4_chr2:78291660-78292613,L1P4,L1PA16,83.316,0.0,965,872,472,L1P4,56,1719.4502,-888.6168,L1P4,100
L1P4_chr2:81839751-81840591,L1P4,L1PB3,76.180,6.80e-117,890,412,223,L1P4,15,1673.1873,-924.75824,L1P4,100
L1P4_chr2:82052646-82054101,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1662.7561,-918.2285,L1P4,100
L1P4_chr2:82054095-82054867,L1P4,L1PA16,81.460,7.63e-156,685,542,293,L1P4,15,1693.4852,-913.55005,L1P4,100
L1P4_chr2:82054908-82055475,L1P4,L1PA14,79.086,1.29e-102,569,364,197,L1P4,56,1765.5977,-861.7496,L1P4,100
L1P4_chr2:82964012-82965019,L1P4,L1PA16,77.943,5.85e-173,1011,599,324,L1P4,15,233.99153,-937.93396,L1P4,100
L1P4_chr2:83460974-83461801,L1P4,no match,no match,no match,no match,no match,no match,L1P4,56,1740.969,-846.23816,L1P4,100
L1P4_chr2:84563235-84565598,L1P4,L1PA16,84.561,0.0,2118,2034,1101,L1P4,56,1698.6998,-930.65485,L1P4,100
L1P4_chr2:84565595-84566113,L1P4,no match,no match,no match,no match,no match,no match,L1P4,15,1688.1553,-990.3065,L1P4,100
L1P4_chr2:87202207-87202710,L1P4,L1PA16,83.968,5.09e-131,499,459,248,L1P4,56,1739.2354,-870.4365,L1P4,100
L1P4_chr2:95559235-95560386,L1P4,L1MA1,75.921,1.73e-44,353,172,93,L1P4,15,1608.4486,-871.57007,L1P4,100
L1P4a_chr1:102614952-102616308,L1P4a,L1PA15A,81.370,0.0,1358,1055,571,L1P4a,4,1695.1384,-965.51306,L1P4,101
L1P4a_chr1:102616622-102617291,L1P4a,L1PA15B,84.054,0.0,671,634,343,L1P4a,15,1633.9514,-905.83057,L1P4,101
L1P4a_chr1:111019270-111021290,L1P4a,L1PA16,76.737,0.0,1612,828,448,L1P4a,4,1659.5873,-908.90393,L1P4,101
L1P4a_chr1:111021613-111023479,L1P4a,L1PA16,82.975,0.0,1909,1670,904,L1P4a,4,1701.6847,-920.17633,L1P4,101
L1P4a_chr1:111023782-111025051,L1P4a,L1PA15B,80.891,0.0,1324,974,527,L1P4a,56,1753.3392,-873.3756,L1P4,101
L1P4a_chr1:157738161-157738812,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,4,1660.7869,-927.79016,L1P4,101
L1P4a_chr1:158874911-158875527,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,4,1623.7946,-933.4528,L1P4,101
L1P4a_chr1:185358277-185359739,L1P4a,L1PA15A,87.716,1.89e-154,464,538,291,L1P4a,4,1654.3744,-923.92346,L1P4,101
L1P4a_chr1:185360625-185364928,L1P4a,L1PA15B,86.165,0.0,1872,1984,1074,L1P4a,56,1705.9905,-924.15906,L1P4,101
L1P4a_chr1:190862005-190864036,L1P4a,L1PA13A,74.723,0.0,1717,680,368,L1P4a,4,1704.8981,-976.8491,L1P4,101
L1P4a_chr1:195216814-195218186,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,15,1608.4943,-871.74493,L1P4,101
L1P4a_chr1:209992729-209997636,L1P4a,L1PA16,81.113,0.0,3611,2780,1505,L1P4a,15,1694.9523,-931.04254,L1P4,101
L1P4a_chr1:74892756-74894143,L1P4a,L1PA15B,81.342,0.0,1356,1029,557,L1P4a,4,1712.2029,-746.56506,L1P4,101
L1P4a_chr1:75983984-75985639,L1P4a,L1PA15B,84.316,0.0,797,760,411,L1P4a,4,1702.0793,-978.0571,L1P4,101
L1P4a_chr1:84190744-84191457,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,4,1691.5261,-987.9056,L1P4,101
L1P4a_chr2:13590054-13591474,L1P4a,L1PA16,79.058,0.0,1423,931,504,L1P4a,56,1650.5225,-913.98035,L1P4,101
L1P4a_chr2:13591469-13592743,L1P4a,L1PA15A,77.106,1.67e-144,926,505,273,L1P4a,15,1656.4053,-891.9897,L1P4,101
L1P4a_chr2:150035878-150038461,L1P4a,L1PA16,80.852,0.0,1901,1419,768,L1P4a,15,1688.31,-965.08453,L1P4,101
L1P4a_chr2:150038753-150040169,L1P4a,L1PA16,80.969,0.0,1445,1088,589,L1P4a,56,1699.4111,-948.2147,L1P4,101
L1P4a_chr2:192902761-192903314,L1P4a,L1PA16,84.100,3.31e-143,522,499,270,L1P4a,56,1672.5001,-952.9569,L1P4,101
L1P4a_chr2:205597729-205599143,L1P4a,L1PA16,84.459,0.0,1422,1362,737,L1P4a,15,1702.6536,-790.52,L1P4,101
L1P4a_chr2:51610165-51611453,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,15,1692.5941,-999.1549,L1P4,101
L1P4a_chr2:56463608-56469484,L1P4a,L1PA16,81.563,0.0,4312,3419,1851,L1P4a,4,1709.9855,-938.60297,L1P4,101
L1P4a_chr2:7083750-7084979,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,15,1586.5547,-753.4459,L1P4,101
L1P4a_chr2:7084960-7088489,L1P4a,L1PA15B,82.527,0.0,2913,2471,1338,L1P4a,56,1703.869,-948.4957,L1P4,101
L1P4a_chr2:75240773-75243077,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,4,1643.8483,-923.29596,L1P4,101
L1P4a_chr2:78665866-78669770,L1P4a,L1PA15B,81.296,0.0,1481,1123,608,L1P4a,56,1721.9656,-892.1918,L1P4,101
L1P4a_chr2:99225250-99225830,L1P4a,no match,no match,no match,no match,no match,no match,L1P4a,15,1709.292,-979.681,L1P4,101
L1P4b_chr1:69410146-69411295,L1P4b,no match,no match,no match,no match,no match,no match,L1P4b,4,1672.2639,-895.6913,L1P4,102
L1P4d_chr1:147388613-147390776,L1P4d,no match,no match,no match,no match,no match,no match,L1P4d,15,1586.5991,-753.65717,L1P4,104
L1P4d_chr2:115359023-115361914,L1P4d,no match,no match,no match,no match,no match,no match,L1P4d,4,1700.3168,-884.32465,L1P4,104
L1P4d_chr2:185298933-185301261,L1P4d,no match,no match,no match,no match,no match,no match,L1P4d,15,1737.7998,-981.4642,L1P4,104
L1P4d_chr2:80862274-80864498,L1P4d,no match,no match,no match,no match,no match,no match,L1P4d,15,1867.862,-1029.8788,L1P4,104
L1P4d_chr2:84799287-84800810,L1P4d,no match,no match,no match,no match,no match,no match,L1P4d,15,1693.8701,-990.6775,L1P4,104
L1P4d_chr2:84801909-84803188,L1P4d,L1PA16,83.215,0.0,1269,1131,612,L1P4d,15,1695.0144,-981.1716,L1P4,104
L1P4e_chr1:164341669-164342819,L1P4e,L1PA15A,84.452,3.57e-76,283,278,150,L1P4e,56,1517.6465,-891.2905,L1P4,105
L1P4e_chr1:170478605-170480575,L1P4e,L1PA15B,87.712,0.0,2002,2292,1241,L1P4e,56,1705.4114,-914.9855,L1P4,105
L1P4e_chr1:170480545-170482114,L1P4e,L1PA15A,85.461,0.0,901,922,499,L1P4e,4,1674.5967,-959.5299,L1P4,105
L1P4e_chr1:170488055-170488705,L1P4e,L1PA15B,78.947,3.13e-119,627,420,227,L1P4e,56,1702.8799,-973.4677,L1P4,105
L1P4e_chr2:188754986-188757573,L1P4e,L1PA15B,85.568,0.0,1753,1792,970,L1P4e,56,1700.1906,-924.1022,L1P4,105
L1P4e_chr2:57035204-57036190,L1P4e,L1PA15A,81.887,1.71e-123,530,435,235,L1P4e,4,1755.2627,-978.03705,L1P4,105
L1P4e_chr2:98116766-98117599,L1P4e,no match,no match,no match,no match,no match,no match,L1P4e,15,1707.6942,-996.5067,L1P4,105
L1P5_chr1:147086615-147087246,L1P5,L1PB2,87.440,0.0,629,706,382,L1P5,15,428.1558,-1010.27673,L1P5,106
L1P5_chr1:150105125-150106542,L1P5,L1PB3,82.686,0.0,1467,1243,673,L1P5,15,1703.8,-914.8342,L1P5,106
L1P5_chr1:195418451-195419085,L1P5,L1PB3,79.217,3.05e-119,664,420,227,L1P5,15,446.7436,-993.28973,L1P5,106
L1P5_chr2:16698245-16698748,L1P5,L1PB3,86.614,2.27e-159,508,553,299,L1P5,15,401.66364,-994.8493,L1P5,106
L1P5_chr2:63303770-63304280,L1P5,L1PA16,81.200,6.87e-110,500,388,210,L1P5,15,414.2267,-1005.64417,L1P5,106
L1PA10_chr1:102131642-102133423,L1PA10,L1PA10,89.854,0.0,1784,2270,1229,L1PA10,4,1704.4292,-942.28973,L1PA,107
L1PA10_chr1:102134940-102136273,L1PA10,L1PA10,88.898,0.0,1261,1537,832,L1PA10,56,1723.678,-902.7799,L1PA,107
L1PA10_chr1:102855052-102856512,L1PA10,L1PA11,88.512,0.0,1445,1724,933,L1PA10,4,1712.3547,-921.9174,L1PA,107
L1PA10_chr1:105092206-105094416,L1PA10,L1PA10,87.418,0.0,1375,1537,832,L1PA10,4,1720.4907,-933.08826,L1PA,107
L1PA10_chr1:105445065-105448533,L1PA10,L1PA8A,90.256,0.0,3479,4514,2444,L1PA10,4,1718.506,-937.8313,L1PA,107
L1PA10_chr1:106173545-106174426,L1PA10,L1PA10,89.564,0.0,872,1096,593,L1PA10,4,1716.1274,-935.6272,L1PA,107
